2758 5203 5150 5594 5649 5421 5343 5806 5859 1
2759 5150 5114 5574 5594 5343 5304 5772 5806 3
2760 5114 5107 5547 5574 5304 5295 5741 5772 1
2761 16061 15896 15986 16135 16098 15939 16025 16165 1
2762 15896 15698 15812 15986 15939 15751 15854 16025 3
2763 15698 15480 15614 15812 15751 15543 15666 15854 1
2764 15480 15212 15375 15614 15543 15286 15439 15666 1
2765 15212 14906 15096 15375 15286 14989 15173 15439 1
2766 14906 14541 14762 15096 14989 14642 14861 15173 1
2767 14541 14143 14383 14762 14642 14258 14501 14861 1
2768 14143 13748 14007 14383 14258 13860 14112 14501 1
2769 13748 13352 13622 14007 13860 13477 13732 14112 1
2770 13352 12970 13243 13622 13477 13088 13341 13732 1
2771 12970 12579 12850 13243 13088 12703 12986 13341 1
2772 12579 12179 12471 12850 12703 12310 12607 12986 1
2773 12179 11789 12083 12471 12310 11928 12231 12607 1
2774 11789 11378 11706 12083 11928 11541 11827 12231 1
2775 11378 10997 11319 11706 11541 11156 11469 11827 1
2776 10997 10575 10920 11319 11156 10745 11078 11469 1
2777 10575 10159 10546 10920 10745 10337 10695 11078 1
2778 10159 9738 10133 10546 10337 9904 10288 10695 1
2779 9738 9286 9692 10133 9904 9483 9895 10288 1
2780 9286 8845 9290 9692 9483 9054 9501 9895 1
2781 8845 8435 8885 9290 9054 8661 9077 9501 1
2782 8435 8078 8508 8885 8661 8272 8690 9077 1
2783 8078 7699 8153 8508 8272 7892 8334 8690 1
2784 7699 7357 7793 8153 7892 7563 7989 8334 1
2785 7357 7037 7469 7793 7563 7211 7659 7989 1
2786 7037 6733 7157 7469 7211 6931 7363 7659 1
2787 6733 6459 6884 7157 6931 6645 7077 7363 1
2788 6459 6165 6633 6884 6645 6395 6809 7077 1
2789 6165 5955 6379 6633 6395 6137 6575 6809 1
2790 5955 5721 6152 6379 6137 5920 6358 6575 1
2791 5721 5516 5964 6152 5920 5720 6151 6358 1
2792 5516 5340 5781 5964 5720 5540 5973 6151 1
2793 5340 5176 5630 5781 5540 5402 5826 5973 1
2794 5176 5050 5490 5630 5402 5248 5664 5826 1
2795 5050 4945 5378 5490 5248 5136 5571 5664 1
2796 4945 4840 5275 5378 5136 5040 5470 5571 1
2797 4840 4773 5203 5275 5040 4978 5421 5470 1
2798 4773 4701 5150 5203 4978 4910 5343 5421 1
2799 4701 4669 5114 5150 4910 4885 5304 5343 3
2800 4669 4654 5107 5114 4885 4879 5295 5304 1
2801 15984 15805 15896 16061 16020 15851 15939 16098 1
2802 15805 15590 15698 15896 15851 15650 15751 15939 3
2803 15590 15347 15480 15698 15650 15416 15543 15751 1
2804 15347 15046 15212 15480 15416 15131 15286 15543 1
2805 15046 14709 14906 15212 15131 14800 14989 15286 1
2806 14709 14308 14541 14906 14800 14418 14642 14989 1
2807 14308 13921 14143 14541 14418 14034 14258 14642 1
2808 13921 13516 13748 14143 14034 13640 13860 14258 1
2809 13516 13109 13352 13748 13640 13239 13477 13860 1
2810 13109 12716 12970 13352 13239 12837 13088 13477 1
2811 12716 12304 12579 12970 12837 12438 12703 13088 1
2812 12304 11904 12179 12579 12438 12033 12310 12703 1
2813 11904 11508 11789 12179 12033 11654 11928 12310 1
2814 11508 11087 11378 11789 11654 11235 11541 11928 1
2815 11087 10675 10997 11378 11235 10837 11156 11541 1
2816 10675 10229 10575 10997 10837 10408 10745 11156 1
2817 10229 9792 10159 10575 10408 9999 10337 10745 1
2818 9792 9341 9738 10159 9999 9526 9904 10337 1
2819 9341 8884 9286 9738 9526 9078 9483 9904 1
2820 8884 8440 8845 9286 9078 8667 9054 9483 1
2821 8440 8052 8435 8845 8667 8254 8661 9054 1
2822 8052 7670 8078 8435 8254 7862 8272 8661 1
2823 7670 7303 7699 8078 7862 7513 7892 8272 1
2824 7303 6956 7357 7699 7513 7152 7563 7892 1
2825 6956 6640 7037 7357 7152 6820 7211 7563 1
2826 6640 6329 6733 7037 6820 6517 6931 7211 1
2827 6329 6044 6459 6733 6517 6255 6645 6931 1
2828 6044 5792 6165 6459 6255 5989 6395 6645 1
2829 5792 5536 5955 6165 5989 5733 6137 6395 1
2830 5536 5315 5721 5955 5733 5513 5920 6137 1
2831 5315 5117 5516 5721 5513 5312 5720 5920 1
2832 5117 4938 5340 5516 5312 5134 5540 5720 1
2833 4938 4790 5176 5340 5134 4989 5402 5540 1
2834 4790 4643 5050 5176 4989 4834 5248 5402 1
2835 4643 4529 4945 5050 4834 4726 5136 5248 1
2836 4529 4433 4840 4945 4726 4626 5040 5136 1
2837 4433 4370 4773 4840 4626 4564 4978 5040 1
2838 4370 4302 4701 4773 4564 4507 4910 4978 1
2839 4302 4277 4669 4701 4507 4486 4885 4910 3
2840 4277 4267 4654 4669 4486 4469 4879 4885 1
2841 15904 15709 15805 15984 15947 15755 15851 16020 1
2842 15709 15473 15590 15805 15755 15536 15650 15851 3
2843 15473 15211 15347 15590 15536 15279 15416 15650 1
2844 15211 14879 15046 15347 15279 14967 15131 15416 1
2845 14879 14499 14709 15046 14967 14598 14800 15131 1
2846 14499 14086 14308 14709 14598 14204 14418 14800 1
2847 14086 13686 13921 14308 14204 13784 14034 14418 1
2848 13686 13284 13516 13921 13784 13393 13640 14034 1
2849 13284 12868 13109 13516 13393 12996 13239 13640 1
2850 12868 12456 12716 13109 12996 12592 12837 13239 1
2851 12456 12046 12304 12716 12592 12185 12438 12837 1
2852 12046 11634 11904 12304 12185 11769 12033 12438 1
2853 11634 11220 11508 11904 11769 11342 11654 12033 1
2854 11220 10781 11087 11508 11342 10935 11235 11654 1
2855 10781 10358 10675 11087 10935 10533 10837 11235 1
2856 10358 9883 10229 10675 10533 10058 10408 10837 1
2857 9883 9423 9792 10229 10058 9604 9999 10408 1
2858 9423 8944 9341 9792 9604 9138 9526 9999 1
2859 8944 8490 8884 9341 9138 8679 9078 9526 1
2860 8490 8073 8440 8884 8679 8271 8667 9078 1
2861 8073 7666 8052 8440 8271 7850 8254 8667 1
2862 7666 7280 7670 8052 7850 7477 7862 8254 1
2863 7280 6923 7303 7670 7477 7113 7513 7862 1
2864 6923 6564 6956 7303 7113 6763 7152 7513 1
2865 6564 6245 6640 6956 6763 6425 6820 7152 1
2866 6245 5934 6329 6640 6425 6119 6517 6820 1
2867 5934 5652 6044 6329 6119 5857 6255 6517 1
2868 5652 5401 5792 6044 5857 5583 5989 6255 1
2869 5401 5154 5536 5792 5583 5352 5733 5989 1
2870 5154 4925 5315 5536 5352 5127 5513 5733 1
2871 4925 4717 5117 5315 5127 4927 5312 5513 1
2872 4717 4547 4938 5117 4927 4744 5134 5312 1
2873 4547 4394 4790 4938 4744 4590 4989 5134 1
2874 4394 4248 4643 4790 4590 4454 4834 4989 1
2875 4248 4139 4529 4643 4454 4332 4726 4834 1
2876 4139 4042 4433 4529 4332 4229 4626 4726 1
2877 4042 3974 4370 4433 4229 4157 4564 4626 1
2878 3974 3914 4302 4370 4157 4122 4507 4564 1
2879 3914 3888 4277 4302 4122 4074 4486 4507 3
2880 3888 3870 4267 4277 4074 4059 4469 4486 1
2881 15821 15613 15709 15904 15866 15665 15755 15947 1
2882 15613 15356 15473 15709 15665 15422 15536 15755 3
2883 15356 15051 15211 15473 15422 15144 15279 15536 1
2884 15051 14698 14879 15211 15144 14789 14967 15279 1
2885 14698 14295 14499 14879 14789 14402 14598 14967 1
2886 14295 13882 14086 14499 14402 13997 14204 14598 1
2887 13882 13465 13686 14086 13997 13592 13784 14204 1
2888 13465 13058 13284 13686 13592 13182 13393 13784 1
2889 13058 12648 12868 13284 13182 12764 12996 13393 1
2890 12648 12230 12456 12868 12764 12349 12592 12996 1
2891 12230 11805 12046 12456 12349 11938 12185 12592 1
2892 11805 11356 11634 12046 11938 11519 11769 12185 1
2893 11356 10930 11220 11634 11519 11092 11342 11769 1
2894 10930 10486 10781 11220 11092 10645 10935 11342 1
2895 10486 10032 10358 10781 10645 10202 10533 10935 1
2896 10032 9540 9883 10358 10202 9727 10058 10533 1
2897 9540 9037 9423 9883 9727 9251 9604 10058 1
2898 9037 8597 8944 9423 9251 8779 9138 9604 1
2899 8597 8147 8490 8944 8779 8331 8679 9138 1
2900 8147 7698 8073 8490 8331 7903 8271 8679 1
2901 7698 7296 7666 8073 7903 7503 7850 8271 1
2902 7296 6925 7280 7666 7503 7117 7477 7850 1
2903 6925 6536 6923 7280 7117 6751 7113 7477 1
2904 6536 6173 6564 6923 6751 6397 6763 7113 1
2905 6173 5886 6245 6564 6397 6075 6425 6763 1
2906 5886 5568 5934 6245 6075 5758 6119 6425 1
2907 5568 5285 5652 5934 5758 5497 5857 6119 1
2908 5285 5024 5401 5652 5497 5225 5583 5857 1
2909 5024 4780 5154 5401 5225 4994 5352 5583 1
2910 4780 4572 4925 5154 4994 4760 5127 5352 1
2911 4572 4369 4717 4925 4760 4577 4927 5127 1
2912 4369 4169 4547 4717 4577 4390 4744 4927 1
2913 4169 4018 4394 4547 4390 4223 4590 4744 1
2914 4018 3893 4248 4394 4223 4081 4454 4590 1
2915 3893 3763 4139 4248 4081 3979 4332 4454 1
2916 3763 3654 4042 4139 3979 3873 4229 4332 1
2917 3654 3611 3974 4042 3873 3796 4157 4229 1
2918 3611 3546 3914 3974 3796 3741 4122 4157 1
2919 3546 3511 3888 3914 3741 3719 4074 4122 3
2920 3511 3494 3870 3888 3719 3703 4059 4074 1
2921 15739 15503 15613 15821 15789 15564 15665 15866 1
2922 15503 15229 15356 15613 15564 15294 15422 15665 3
2923 15229 14903 15051 15356 15294 14990 15144 15422 1
2924 14903 14506 14698 15051 14990 14625 14789 15144 1
2925 14506 14101 14295 14698 14625 14207 14402 14789 1
2926 14101 13683 13882 14295 14207 13781 13997 14402 1
2927 13683 13260 13465 13882 13781 13367 13592 13997 1
2928 13260 12838 13058 13465 13367 12964 13182 13592 1
2929 12838 12403 12648 13058 12964 12553 12764 13182 1
2930 12403 11985 12230 12648 12553 12121 12349 12764 1
2931 11985 11554 11805 12230 12121 11698 11938 12349 1
2932 11554 11116 11356 11805 11698 11259 11519 11938 1
2933 11116 10656 10930 11356 11259 10825 11092 11519 1
2934 10656 10182 10486 10930 10825 10359 10645 11092 1
2935 10182 9691 10032 10486 10359 9892 10202 10645 1
2936 9691 9186 9540 10032 9892 9407 9727 10202 1
2937 9186 8713 9037 9540 9407 8908 9251 9727 1
2938 8713 8250 8597 9037 8908 8416 8779 9251 1
2939 8250 7783 8147 8597 8416 7977 8331 8779 1
2940 7783 7364 7698 8147 7977 7562 7903 8331 1
2941 7364 6958 7296 7698 7562 7149 7503 7903 1
2942 6958 6571 6925 7296 7149 6765 7117 7503 1
2943 6571 6178 6536 6925 6765 6406 6751 7117 1
2944 6178 5852 6173 6536 6406 6052 6397 6751 1
2945 5852 5522 5886 6173 6052 5708 6075 6397 1
2946 5522 5227 5568 5886 5708 5424 5758 6075 1
2947 5227 4951 5285 5568 5424 5140 5497 5758 1
2948 4951 4663 5024 5285 5140 4878 5225 5497 1
2949 4663 4438 4780 5024 4878 4621 4994 5225 1
2950 4438 4218 4572 4780 4621 4408 4760 4994 1
2951 4218 4014 4369 4572 4408 4210 4577 4760 1
2952 4014 3824 4169 4369 4210 4033 4390 4577 1
2953 3824 3673 4018 4169 4033 3874 4223 4390 1
2954 3673 3541 3893 4018 3874 3730 4081 4223 1
2955 3541 3418 3763 3893 3730 3625 3979 4081 1
2956 3418 3318 3654 3763 3625 3527 3873 3979 1
2957 3318 3261 3611 3654 3527 3442 3796 3873 1
2958 3261 3206 3546 3611 3442 3381 3741 3796 1
2959 3206 3159 3511 3546 3381 3369 3719 3741 3
2960 3159 3145 3494 3511 3369 3357 3703 3719 1
2961 15653 15405 15503 15739 15704 15467 15564 15789 1
2962 15405 15111 15229 15503 15467 15180 15294 15564 3
2963 15111 14753 14903 15229 15180 14849 14990 15294 1
2964 14753 14329 14506 14903 14849 14439 14625 14990 1
2965 14329 13922 14101 14506 14439 14027 14207 14625 1
2966 13922 13488 13683 14101 14027 13613 13781 14207 1
2967 13488 13061 13260 13683 13613 13184 13367 13781 1
2968 13061 12640 12838 13260 13184 12762 12964 13367 1
2969 12640 12202 12403 12838 12762 12324 12553 12964 1
2970 12202 11763 11985 12403 12324 11895 12121 12553 1
2971 11763 11318 11554 11985 11895 11463 11698 12121 1
2972 11318 10855 11116 11554 11463 11025 11259 11698 1
2973 10855 10391 10656 11116 11025 10570 10825 11259 1
2974 10391 9894 10182 10656 10570 10071 10359 10825 1
2975 9894 9400 9691 10182 10071 9595 9892 10359 1
2976 9400 8869 9186 9691 9595 9066 9407 9892 1
2977 8869 8378 8713 9186 9066 8585 8908 9407 1
2978 8378 7917 8250 8713 8585 8118 8416 8908 1
2979 7917 7465 7783 8250 8118 7657 7977 8416 1
2980 7465 7044 7364 7783 7657 7219 7562 7977 1
2981 7044 6642 6958 7364 7219 6824 7149 7562 1
2982 6642 6257 6571 6958 6824 6438 6765 7149 1
2983 6257 5885 6178 6571 6438 6081 6406 6765 1
2984 5885 5520 5852 6178 6081 5714 6052 6406 1
2985 5520 5204 5522 5852 5714 5417 5708 6052 1
2986 5204 4902 5227 5522 5417 5084 5424 5708 1
2987 4902 4617 4951 5227 5084 4827 5140 5424 1
2988 4617 4356 4663 4951 4827 4555 4878 5140 1
2989 4356 4117 4438 4663 4555 4309 4621 4878 1
2990 4117 3897 4218 4438 4309 4088 4408 4621 1
2991 3897 3678 4014 4218 4088 3896 4210 4408 1
2992 3678 3498 3824 4014 3896 3710 4033 4210 1
2993 3498 3349 3673 3824 3710 3558 3874 4033 1
2994 3349 3225 3541 3673 3558 3401 3730 3874 1
2995 3225 3097 3418 3541 3401 3299 3625 3730 1
2996 3097 2985 3318 3418 3299 3193 3527 3625 1
2997 2985 2925 3261 3318 3193 3127 3442 3527 1
2998 2925 2873 3206 3261 3127 3080 3381 3442 1
2999 2873 2845 3159 3206 3080 3049 3369 3381 3
3000 2845 2832 3145 3159 3049 3025 3357 3369 1
3001 15567 15293 15405 15653 15622 15367 15467 15704 1
3002 15293 14977 15111 15405 15367 15055 15180 15467 3
3003 14977 14595 14753 15111 15055 14684 14849 15180 1
3004 14595 14159 14329 14753 14684 14271 14439 14849 1
3005 14159 13733 13922 14329 14271 13839 14027 14439 1
3006 13733 13299 13488 13922 13839 13423 13613 14027 1
3007 13299 12870 13061 13488 13423 13001 13184 13613 1
3008 12870 12433 12640 13061 13001 12562 12762 13184 1
3009 12433 11995 12202 12640 12562 12128 12324 12762 1
3010 11995 11548 11763 12202 12128 11693 11895 12324 1
3011 11548 11086 11318 11763 11693 11236 11463 11895 1
3012 11086 10609 10855 11318 11236 10780 11025 11463 1
3013 10609 10124 10391 10855 10780 10303 10570 11025 1
3014 10124 9603 9894 10391 10303 9801 10071 10570 1
3015 9603 9088 9400 9894 9801 9284 9595 10071 1
3016 9088 8575 8869 9400 9284 8767 9066 9595 1
3017 8575 8083 8378 8869 8767 8283 8585 9066 1
3018 8083 7623 7917 8378 8283 7812 8118 8585 1
3019 7623 7155 7465 7917 7812 7352 7657 8118 1
3020 7155 6723 7044 7465 7352 6933 7219 7657 1
3021 6723 6323 6642 7044 6933 6521 6824 7219 1
3022 6323 5940 6257 6642 6521 6123 6438 6824 1
3023 5940 5559 5885 6257 6123 5767 6081 6438 1
3024 5559 5224 5520 5885 5767 5425 5714 6081 1
3025 5224 4896 5204 5520 5425 5089 5417 5714 1
3026 4896 4592 4902 5204 5089 4798 5084 5417 1
3027 4592 4300 4617 4902 4798 4509 4827 5084 1
3028 4300 4040 4356 4617 4509 4235 4555 4827 1
3029 4040 3801 4117 4356 4235 4000 4309 4555 1
3030 3801 3582 3897 4117 4000 3777 4088 4309 1
3031 3582 3375 3678 3897 3777 3588 3896 4088 1
3032 3375 3189 3498 3678 3588 3386 3710 3896 1
3033 3189 3037 3349 3498 3386 3241 3558 3710 1
3034 3037 2884 3225 3349 3241 3105 3401 3558 1
3035 2884 2783 3097 3225 3105 2973 3299 3401 1
3036 2783 2691 2985 3097 2973 2879 3193 3299 1
3037 2691 2603 2925 2985 2879 2810 3127 3193 1
3038 2603 2547 2873 2925 2810 2766 3080 3127 1
3039 2547 2529 2845 2873 2766 2730 3049 3080 3
3040 2529 2517 2832 2845 2730 2721 3025 3049 1
3041 15478 15201 15293 15567 15541 15269 15367 15622 1
3042 15201 14844 14977 15293 15269 14934 15055 15367 3
3043 14844 14426 14595 14977 14934 14555 14684 15055 1
3044 14426 14001 14159 14595 14555 14107 14271 14684 1
3045 14001 13569 13733 14159 14107 13689 13839 14271 1
3046 13569 13134 13299 13733 13689 13259 13423 13839 1
3047 13134 12691 12870 13299 13259 12810 13001 13423 1
3048 12691 12257 12433 12870 12810 12375 12562 13001 1
3049 12257 11804 11995 12433 12375 11936 12128 12562 1
3050 11804 11330 11548 11995 11936 11483 11693 12128 1
3051 11330 10870 11086 11548 11483 11036 11236 11693 1
3052 10870 10377 10609 11086 11036 10555 10780 11236 1
3053 10377 9863 10124 10609 10555 10053 10303 10780 1
3054 9863 9322 9603 10124 10053 9522 9801 10303 1
3055 9322 8814 9088 9603 9522 9004 9284 9801 1
3056 8814 8294 8575 9088 9004 8465 8767 9284 1
3057 8294 7798 8083 8575 8465 8001 8283 8767 1
3058 7798 7344 7623 8083 8001 7522 7812 8283 1
3059 7344 6882 7155 7623 7522 7075 7352 7812 1
3060 6882 6456 6723 7155 7075 6644 6933 7352 1
3061 6456 6039 6323 6723 6644 6246 6521 6933 1
3062 6039 5654 5940 6323 6246 5861 6123 6521 1
3063 5654 5279 5559 5940 5861 5488 5767 6123 1
3064 5279 4943 5224 5559 5488 5132 5425 5767 1
3065 4943 4615 4896 5224 5132 4814 5089 5425 1
3066 4615 4311 4592 4896 4814 4502 4798 5089 1
3067 4311 4026 4300 4592 4502 4224 4509 4798 1
3068 4026 3758 4040 4300 4224 3969 4235 4509 1
3069 3758 3519 3801 4040 3969 3720 4000 4235 1
3070 3519 3305 3582 3801 3720 3489 3777 4000 1
3071 3305 3100 3375 3582 3489 3302 3588 3777 1
3072 3100 2906 3189 3375 3302 3111 3386 3588 1
3073 2906 2762 3037 3189 3111 2954 3241 3386 1
3074 2762 2608 2884 3037 2954 2805 3105 3241 1
3075 2608 2502 2783 2884 2805 2706 2973 3105 1
3076 2502 2395 2691 2783 2706 2592 2879 2973 1
3077 2395 2318 2603 2691 2592 2536 2810 2879 1
3078 2318 2269 2547 2603 2536 2473 2766 2810 1
3079 2269 2247 2529 2547 2473 2449 2730 2766 3
3080 2247 2229 2517 2529 2449 2426 2721 2730 1
3081 15394 15086 15201 15478 15455 15166 15269 15541 1
3082 15086 14721 14844 15201 15166 14807 14934 15269 3
3083 14721 14285 14426 14844 14807 14400 14555 14934 1
3084 14285 13838 14001 14426 14400 13968 14107 14555 1
3085 13838 13410 13569 14001 13968 13524 13689 14107 1
3086 13410 12972 13134 13569 13524 13092 13259 13689 1
3087 12972 12523 12691 13134 13092 12656 12810 13259 1
3088 12523 12064 12257 12691 12656 12211 12375 12810 1
3089 12064 11613 11804 12257 12211 11739 11936 12375 1
3090 11613 11149 11330 11804 11739 11290 11483 11936 1
3091 11149 10663 10870 11330 11290 10813 11036 11483 1
3092 10663 10141 10377 10870 10813 10325 10555 11036 1
3093 10141 9624 9863 10377 10325 9815 10053 10555 1
3094 9624 9058 9322 9863 9815 9259 9522 10053 1
3095 9058 8542 8814 9322 9259 8737 9004 9522 1
3096 8542 8030 8294 8814 8737 8220 8465 9004 1
3097 8030 7525 7798 8294 8220 7732 8001 8465 1
3098 7525 7071 7344 7798 7732 7257 7522 8001 1
3099 7071 6619 6882 7344 7257 6802 7075 7522 1
3100 6619 6160 6456 6882 6802 6386 6644 7075 1
3101 6160 5786 6039 6456 6386 5975 6246 6644 1
3102 5786 5412 5654 6039 5975 5584 5861 6246 1
3103 5412 5017 5279 5654 5584 5217 5488 5861 1
3104 5017 4657 4943 5279 5217 4874 5132 5488 1
3105 4657 4350 4615 4943 4874 4549 4814 5132 1
3106 4350 4048 4311 4615 4549 4232 4502 4814 1
3107 4048 3756 4026 4311 4232 3968 4224 4502 1
3108 3756 3480 3758 4026 3968 3690 3969 4224 1
3109 3480 3251 3519 3758 3690 3449 3720 3969 1
3110 3251 3030 3305 3519 3449 3239 3489 3720 1
3111 3030 2831 3100 3305 3239 3024 3302 3489 1
3112 2831 2629 2906 3100 3024 2851 3111 3302 1
3113 2629 2492 2762 2906 2851 2692 2954 3111 1
3114 2492 2351 2608 2762 2692 2542 2805 2954 1
3115 2351 2241 2502 2608 2542 2441 2706 2805 1
3116 2241 2115 2395 2502 2441 2327 2592 2706 1
3117 2115 2061 2318 2395 2327 2263 2536 2592 1
3118 2061 2005 2269 2318 2263 2205 2473 2536 1
3119 2005 1970 2247 2269 2205 2177 2449 2473 3
3120 1970 1956 2229 2247 2177 2162 2426 2449 1
3121 15310 14987 15086 15394 15385 15066 15166 15455 1
3122 14987 14586 14721 15086 15066 14682 14807 15166 3
3123 14586 14153 14285 14721 14682 14266 14400 14807 1
3124 14153 13712 13838 14285 14266 13813 13968 14400 1
3125 13712 13274 13410 13838 13813 13382 13524 13968 1
3126 13274 12814 12972 13410 13382 12944 13092 13524 1
3127 12814 12363 12523 12972 12944 12494 12656 13092 1
3128 12363 11912 12064 12523 12494 12039 12211 12656 1
3129 11912 11440 11613 12064 12039 11588 11739 12211 1
3130 11440 10955 11149 11613 11588 11120 11290 11739 1
3131 10955 10453 10663 11149 11120 10629 10813 11290 1
3132 10453 9932 10141 10663 10629 10112 10325 10813 1
3133 9932 9392 9624 10141 10112 9592 9815 10325 1
3134 9392 8832 9058 9624 9592 9009 9259 9815 1
3135 8832 8310 8542 9058 9009 8509 8737 9259 1
3136 8310 7796 8030 8542 8509 7979 8220 8737 1
3137 7796 7301 7525 8030 7979 7502 7732 8220 1
3138 7301 6834 7071 7525 7502 7019 7257 7732 1
3139 6834 6377 6619 7071 7019 6574 6802 7257 1
3140 6377 5945 6160 6619 6574 6134 6386 6802 1
3141 5945 5528 5786 6160 6134 5729 5975 6386 1
3142 5528 5156 5412 5786 5729 5350 5584 5975 1
3143 5156 4782 5017 5412 5350 4986 5217 5584 1
3144 4782 4425 4657 5017 4986 4632 4874 5217 1
3145 4425 4118 4350 4657 4632 4298 4549 4874 1
3146 4118 3799 4048 4350 4298 3998 4232 4549 1
3147 3799 3517 3756 4048 3998 3723 3968 4232 1
3148 3517 3255 3480 3756 3723 3451 3690 3968 1
3149 3255 2998 3251 3480 3451 3223 3449 3690 1
3150 2998 2793 3030 3251 3223 2978 3239 3449 1
3151 2793 2581 2831 3030 2978 2786 3024 3239 1
3152 2581 2402 2629 2831 2786 2591 2851 3024 1
3153 2402 2252 2492 2629 2591 2453 2692 2851 1
3154 2252 2107 2351 2492 2453 2288 2542 2692 1
3155 2107 1982 2241 2351 2288 2192 2441 2542 1
3156 1982 1878 2115 2241 2192 2091 2327 2441 1
3157 1878 1820 2061 2115 2091 2016 2263 2327 1
3158 1820 1763 2005 2061 2016 1943 2205 2263 1
3159 1763 1721 1970 2005 1943 1929 2177 2205 3
3160 1721 1711 1956 1970 1929 1907 2162 2177 1
3161 15234 14891 14987 15310 15296 14979 15066 15385 1
3162 14891 14456 14586 14987 14979 14578 14682 15066 3
3163 14456 14031 14153 14586 14578 14136 14266 14682 1
3164 14031 13586 13712 14153 14136 13698 13813 14266 1
3165 13586 13132 13274 13712 13698 13256 13382 13813 1
3166 13132 12681 12814 13274 13256 12802 12944 13382 1
3167 12681 12224 12363 12814 12802 12343 12494 12944 1
3168 12224 11754 11912 12363 12343 11884 12039 12494 1
3169 11754 11276 11440 11912 11884 11413 11588 12039 1
3170 11276 10784 10955 11440 11413 10940 11120 11588 1
3171 10784 10261 10453 10955 10940 10438 10629 11120 1
3172 10261 9720 9932 10453 10438 9902 10112 10629 1
3173 9720 9174 9392 9932 9902 9372 9592 10112 1
3174 9174 8608 8832 9392 9372 8816 9009 9592 1
3175 8608 8096 8310 8832 8816 8292 8509 9009 1
3176 8096 7578 7796 8310 8292 7762 7979 8509 1
3177 7578 7080 7301 7796 7762 7263 7502 7979 1
3178 7080 6613 6834 7301 7263 6796 7019 7502 1
3179 6613 6148 6377 6834 6796 6339 6574 7019 1
3180 6148 5709 5945 6377 6339 5915 6134 6574 1
3181 5709 5306 5528 5945 5915 5509 5729 6134 1
3182 5306 4926 5156 5528 5509 5126 5350 5729 1
3183 4926 4562 4782 5156 5126 4751 4986 5350 1
3184 4562 4213 4425 4782 4751 4407 4632 4986 1
3185 4213 3884 4118 4425 4407 4067 4298 4632 1
3186 3884 3584 3799 4118 4067 3775 3998 4298 1
3187 3584 3306 3517 3799 3775 3481 3723 3998 1
3188 3306 3014 3255 3517 3481 3236 3451 3723 1
3189 3014 2782 2998 3255 3236 2971 3223 3451 1
3190 2782 2558 2793 2998 2971 2770 2978 3223 1
3191 2558 2363 2581 2793 2770 2556 2786 2978 1
3192 2363 2178 2402 2581 2556 2371 2591 2786 1
3193 2178 2024 2252 2402 2371 2213 2453 2591 1
3194 2024 1867 2107 2252 2213 2085 2288 2453 1
3195 1867 1758 1982 2107 2085 1950 2192 2288 1
3196 1758 1657 1878 1982 1950 1859 2091 2192 1
3197 1657 1591 1820 1878 1859 1800 2016 2091 1
3198 1591 1530 1763 1820 1800 1732 1943 2016 1
3199 1530 1497 1721 1763 1732 1699 1929 1943 3
3200 1497 1480 1711 1721 1699 1683 1907 1929 1
3201 15152 14783 14891 15234 15237 14892 14979 15296 1
3202 14783 14352 14456 14891 14892 14455 14578 14979 3
3203 14352 13924 14031 14456 14455 14035 14136 14578 1
3204 13924 13454 13586 14031 14035 13584 13698 14136 1
3205 13454 13018 13132 13586 13584 13131 13256 13698 1
3206 13018 12559 12681 13132 13131 12683 12802 13256 1
3207 12559 12081 12224 12681 12683 12223 12343 12802 1
3208 12081 11614 11754 12224 12223 11753 11884 12343 1
3209 11614 11127 11276 11754 11753 11277 11413 11884 1
3210 11127 10621 10784 11276 11277 10790 10940 11413 1
3211 10621 10100 10261 10784 10790 10264 10438 10940 1
3212 10100 9542 9720 10261 10264 9719 9902 10438 1
3213 9542 8966 9174 9720 9719 9183 9372 9902 1
3214 8966 8406 8608 9174 9183 8610 8816 9372 1
3215 8406 7876 8096 8608 8610 8094 8292 8816 1
3216 7876 7366 7578 8096 8094 7572 7762 8292 1
3217 7366 6880 7080 7578 7572 7073 7263 7762 1
3218 6880 6417 6613 7080 7073 6606 6796 7263 1
3219 6417 5962 6148 6613 6606 6147 6339 6796 1
3220 5962 5518 5709 6148 6147 5713 5915 6339 1
3221 5518 5115 5306 5709 5713 5305 5509 5915 1
3222 5115 4734 4926 5306 5305 4924 5126 5509 1
3223 4734 4362 4562 4926 4924 4565 4751 5126 1
3224 4362 4008 4213 4562 4565 4203 4407 4751 1
3225 4008 3676 3884 4213 4203 3887 4067 4407 1
3226 3676 3376 3584 3884 3887 3585 3775 4067 1
3227 3376 3096 3306 3584 3585 3293 3481 3775 1
3228 3096 2823 3014 3306 3293 3026 3236 3481 1
3229 2823 2578 2782 3014 3026 2784 2971 3236 1
3230 2578 2362 2558 2782 2784 2566 2770 2971 1
3231 2362 2146 2363 2558 2566 2364 2556 2770 1
3232 2146 1967 2178 2363 2364 2172 2371 2556 1
3233 1967 1822 2024 2178 2172 2019 2213 2371 1
3234 1822 1671 1867 2024 2019 1865 2085 2213 1
3235 1671 1563 1758 1867 1865 1761 1950 2085 1
3236 1563 1443 1657 1758 1761 1658 1859 1950 1
3237 1443 1379 1591 1657 1658 1590 1800 1859 1
3238 1379 1323 1530 1591 1590 1522 1732 1800 1
3239 1323 1291 1497 1530 1522 1501 1699 1732 3
